B2,,B3,,B6,,B7,
X,Y,X,Y,X,Y,X,Y
0.4820000000000013,0.0005479651571038691,0.4440000000000013,0.017859238186046955,0.1250000000000009,0.027476612091015262,0.04300000000000059,0.992099214759329
0.4830000000000012,0.0005479651571040911,0.4450000000000012,0.017859238186046955,0.126000000000001,0.027476612091015262,0.04400000000000093,0.992099214759329
0.48400000000000154,0.0005479651571040911,0.4460000000000015,0.017859238186046955,0.1270000000000009,0.027476612091015262,0.04500000000000082,0.992099214759329
0.48500000000000143,0.0005479651571038691,0.4470000000000012,0.017859238186046955,0.128000000000001,0.027476612091015262,0.04600000000000071,0.992099214759329
0.4860000000000013,0.0005479651571040911,0.4480000000000013,0.017859238186046955,0.1290000000000009,0.027476612091015262,0.0470000000000006,0.992099214759329
0.4870000000000012,0.0005479651571038691,0.4490000000000012,0.017859238186046733,0.130000000000001,0.027476612091015262,0.04800000000000093,0.992099214759329
0.48800000000000154,0.0005479651571040911,0.45000000000000107,0.019782712967040705,0.1310000000000009,0.02747661209101504,0.0490000000000006,0.992099214759329
0.4890000000000012,0.0005479651571038691,0.45100000000000096,0.019782712967040705,0.13200000000000123,0.027476612091015262,0.05000000000000071,0.992099214759329
0.4900000000000013,0.0005479651571040911,0.45200000000000107,0.019782712967040705,0.13300000000000112,0.027476612091015262,0.05100000000000082,0.9853670530258514
0.4910000000000012,0.0005479651571038691,0.4530000000000012,0.019782712967040705,0.13400000000000123,0.027476612091015262,0.052000000000000934,0.9853670530258514
0.49200000000000155,0.0005479651571038691,0.45400000000000107,0.019782712967040705,0.13500000000000112,0.02747661209101504,0.0530000000000006,0.9853670530258514
0.4930000000000012,0.0005479651571038691,0.45500000000000096,0.019782712967040705,0.13600000000000123,0.027476612091015262,0.054000000000000936,0.9853670530258514
0.4940000000000013,0.0005479651571040911,0.45600000000000107,0.019782712967040705,0.13700000000000112,0.02747661209101504,0.055000000000000826,0.9853670530258514
0.49500000000000144,0.000547965157103647,0.45700000000000096,0.019782712967040483,0.138000000000001,0.027476612091015262,0.05600000000000094,0.9853670530258514
0.49600000000000133,0.0005479651571040911,0.4580000000000013,0.023629662529027984,0.13900000000000112,0.02747661209101504,0.057000000000000606,0.9853670530258514
0.4970000000000012,0.0005479651571038691,0.4590000000000012,0.023629662529027984,0.140000000000001,0.02651487470051861,0.05800000000000072,0.9786348912923735
0.49800000000000133,0.0005479651571038691,0.4600000000000013,0.023629662529027984,0.1410000000000009,0.026514874700518165,0.05900000000000061,0.9786348912923735
0.49900000000000144,0.0005479651571038691,0.46100000000000096,0.023629662529027984,0.14200000000000101,0.02651487470051861,0.06000000000000072,0.9786348912923735
0.5000000000000011,0.0005479651571040911,0.4620000000000013,0.023629662529027984,0.1430000000000009,0.026514874700518387,0.06100000000000061,0.9786348912923735
0.5010000000000012,0.000547965157103647,0.4630000000000012,0.023629662529027984,0.14400000000000102,0.026514874700518387,0.06200000000000072,0.9786348912923735
0.5020000000000013,0.0005479651571040911,0.4640000000000011,0.023629662529027984,0.14500000000000068,0.026514874700518165,0.06300000000000061,0.9786348912923735
0.5030000000000012,0.0005479651571038691,0.46500000000000097,0.023629662529027984,0.14600000000000102,0.02651487470051861,0.06400000000000095,0.9786348912923735
1.0709999999999942,0.010165339062072398,0.4660000000000013,0.024591399919524637,0.1470000000000009,0.026514874700518165,0.06500000000000083,0.9786348912923735
1.0719999999999936,0.010165339062072398,0.4670000000000014,0.02459139991952486,0.14800000000000102,0.026514874700518387,0.06600000000000095,0.9709409921683989
1.072999999999994,0.010165339062072398,0.4680000000000013,0.02459139991952486,0.1490000000000009,0.026514874700518387,0.06700000000000061,0.9709409921683989
1.0739999999999938,0.010165339062072398,0.4690000000000012,0.024591399919524637,0.15000000000000102,0.026514874700518387,0.06800000000000095,0.9709409921683989
1.0749999999999933,0.010165339062072398,0.4700000000000013,0.02459139991952486,0.1510000000000009,0.026514874700518165,0.06900000000000084,0.9709409921683989
1.0759999999999936,0.010165339062072398,0.4710000000000012,0.02459139991952486,0.1520000000000008,0.02651487470051861,0.07000000000000095,0.9709409921683989
1.076999999999993,0.010165339062072398,0.4720000000000013,0.024591399919524637,0.1530000000000009,0.026514874700518165,0.07100000000000062,0.9709409921683989
1.0779999999999934,0.010165339062072398,0.4730000000000012,0.024591399919524637,0.15400000000000102,0.026514874700518387,0.07200000000000095,0.9709409921683989
1.0789999999999933,0.010165339062072398,0.4740000000000013,0.026514874700518387,0.15500000000000091,0.026514874700518387,0.07300000000000084,0.9709409921683989
1.0799999999999927,0.010165339062072176,0.475000000000001,0.02651487470051861,0.1560000000000008,0.02940008687200879,0.07400000000000095,0.9613236182634308
1.080999999999993,0.010165339062072398,0.4760000000000011,0.02651487470051861,0.15700000000000092,0.02940008687200857,0.07500000000000084,0.9613236182634308
1.081999999999993,0.010165339062072398,0.477000000000001,0.026514874700518387,0.15800000000000103,0.02940008687200879,0.07600000000000096,0.9613236182634308
1.0829999999999924,0.010165339062072176,0.47800000000000153,0.02651487470051861,0.1590000000000007,0.02940008687200857,0.07700000000000085,0.9613236182634308
1.0839999999999927,0.010165339062072398,0.4790000000000012,0.02651487470051861,0.1600000000000008,0.02940008687200879,0.07800000000000096,0.9613236182634308
1.0849999999999922,0.010165339062072398,0.4800000000000013,0.026514874700518387,0.16100000000000092,0.02940008687200857,0.07900000000000085,0.9613236182634308
1.085999999999992,0.012088813843065926,0.4810000000000012,0.02459139991952486,0.16200000000000103,0.02940008687200879,0.08000000000000096,0.9613236182634308
1.086999999999992,0.012088813843065926,0.4820000000000011,0.024591399919524637,0.16300000000000092,0.032285299043499194,0.08100000000000085,0.9517062443584625
1.0879999999999919,0.012088813843065926,0.48300000000000143,0.02459139991952486,0.16400000000000103,0.032285299043499416,0.08200000000000096,0.9517062443584625
1.0889999999999918,0.012088813843065926,0.48400000000000154,0.02459139991952486,0.16500000000000092,0.03228529904349897,0.08300000000000085,0.9517062443584625
1.0899999999999916,0.012088813843065926,0.48500000000000143,0.024591399919524415,0.16600000000000126,0.032285299043499416,0.08400000000000118,0.9517062443584625
1.0909999999999915,0.012088813843065926,0.4860000000000013,0.024591399919524637,0.16700000000000093,0.032285299043499194,0.08500000000000085,0.9517062443584625
1.0919999999999914,0.012088813843065926,0.48700000000000143,0.024591399919524637,0.16800000000000104,0.032285299043499194,0.08600000000000096,0.9517062443584625
1.0929999999999913,0.012088813843065926,0.48800000000000154,0.024591399919524637,0.16900000000000115,0.032285299043499194,0.08700000000000108,0.9517062443584625
1.0939999999999912,0.012088813843065704,0.4890000000000012,0.024591399919524415,0.17000000000000104,0.032285299043499416,0.08800000000000097,0.9517062443584625
1.094999999999991,0.012088813843065926,0.4900000000000013,0.02459139991952486,0.17100000000000093,0.03805572338648,0.08900000000000086,0.9420888704534942
1.095999999999991,0.012088813843065926,0.49100000000000144,0.024591399919524415,0.17200000000000104,0.03805572338648,0.09000000000000119,0.9420888704534942
1.0969999999999909,0.012088813843065704,0.49200000000000155,0.024591399919524637,0.17300000000000093,0.03805572338648,0.09100000000000108,0.9420888704534942
1.0979999999999908,0.012088813843065926,0.4930000000000012,0.024591399919524637,0.17400000000000104,0.03805572338648022,0.09200000000000097,0.9420888704534942
1.0989999999999907,0.012088813843066148,0.4940000000000013,0.024591399919524637,0.17500000000000093,0.03805572338648022,0.09300000000000108,0.9420888704534942
1.0999999999999905,0.012088813843066148,0.49500000000000144,0.024591399919524415,0.17600000000000104,0.03805572338648022,0.0940000000000012,0.9420888704534942
1.1009999999999904,0.012088813843066148,0.49600000000000133,0.02459139991952486,0.1770000000000007,0.03805572338648022,0.09500000000000108,0.9420888704534942
1.186999999999981,0.018820975576543608,0.4970000000000012,0.022667925138530887,0.17800000000000105,0.03805572338648022,0.09600000000000097,0.9420888704534942
1.1879999999999813,0.01882097557654383,0.49800000000000133,0.02266792513853133,0.17900000000000094,0.044787885119958126,0.09700000000000086,0.9334332339390228
1.1889999999999807,0.018820975576543608,0.4990000000000012,0.022667925138530887,0.18000000000000127,0.044787885119957904,0.09800000000000098,0.9334332339390228
1.189999999999981,0.01882097557654383,0.5000000000000011,0.02266792513853111,0.18100000000000094,0.044787885119958126,0.09900000000000064,0.9334332339390228
1.1909999999999805,0.018820975576543608,0.5010000000000012,0.02266792513853111,0.18200000000000105,0.044787885119958126,0.10000000000000098,0.9334332339390228
1.1919999999999804,0.01882097557654383,0.5020000000000013,0.02266792513853111,0.18300000000000116,0.044787885119957904,0.10100000000000087,0.9334332339390228
1.1929999999999807,0.018820975576543608,0.503000000000001,0.022667925138530887,0.18400000000000105,0.044787885119958126,0.10200000000000098,0.9334332339390228
1.1939999999999802,0.01882097557654383,0.5040000000000011,0.02266792513853111,0.18500000000000094,0.044787885119958126,0.10300000000000065,0.9334332339390228
1.19499999999998,0.020744450357537136,0.5050000000000014,0.020744450357537136,0.18600000000000105,0.044787885119957904,0.10400000000000098,0.9334332339390228
1.19599999999998,0.02074445035753736,0.5060000000000016,0.02074445035753736,0.18700000000000117,0.05248178424393268,0.10500000000000109,0.9257393348150482
1.1969999999999799,0.02074445035753736,0.5070000000000012,0.020744450357537136,0.18800000000000106,0.05248178424393268,0.10600000000000098,0.9257393348150482
1.1979999999999793,0.02074445035753736,0.5080000000000011,0.02074445035753736,0.18900000000000095,0.05248178424393268,0.10700000000000087,0.9257393348150482
1.1989999999999796,0.020744450357537136,0.5090000000000015,0.020744450357537136,0.19000000000000106,0.05248178424393268,0.10800000000000098,0.9257393348150482
1.1999999999999795,0.02074445035753736,0.5100000000000016,0.02074445035753736,0.19100000000000095,0.05248178424393268,0.1090000000000011,0.9257393348150482
1.200999999999979,0.020744450357537136,0.5110000000000012,0.020744450357537136,0.19200000000000106,0.05248178424393246,0.11000000000000099,0.9257393348150482
1.2019999999999793,0.02266792513853133,0.5120000000000011,0.019782712967040705,0.19300000000000095,0.05248178424393268,0.11100000000000088,0.9257393348150482
1.2029999999999792,0.022667925138530887,0.5130000000000012,0.019782712967040483,0.19400000000000128,0.05248178424393268,0.11200000000000121,0.9218923852530609
1.2039999999999795,0.02266792513853111,0.5140000000000011,0.019782712967040483,0.19500000000000095,0.061137420758404115,0.11300000000000088,0.9218923852530609
1.204999999999979,0.02266792513853111,0.5150000000000012,0.01978271296704026,0.19600000000000106,0.061137420758404115,0.11400000000000099,0.9218923852530609
1.2059999999999789,0.02266792513853111,0.5160000000000011,0.019782712967040705,0.19700000000000095,0.061137420758404115,0.1150000000000011,0.9218923852530609
1.2069999999999792,0.022667925138530887,0.5170000000000012,0.01978271296704026,0.19800000000000084,0.061137420758404115,0.11600000000000121,0.9218923852530609
1.2079999999999786,0.02266792513853111,0.5180000000000011,0.019782712967040483,0.19900000000000095,0.061137420758404115,0.11700000000000088,0.9218923852530609
1.2089999999999785,0.022667925138530887,0.5190000000000012,0.019782712967040483,0.20000000000000107,0.061137420758404115,0.11800000000000099,0.9218923852530609
1.2099999999999784,0.02459139991952486,0.5200000000000011,0.019782712967040483,0.20100000000000096,0.06113742075840389,0.1190000000000011,0.9218923852530609
1.2109999999999783,0.024591399919524415,0.521000000000001,0.01978271296704026,0.20200000000000085,0.06979305727287533,0.120000000000001,0.9190071730815705
1.2119999999999782,0.024591399919524637,0.5220000000000011,0.019782712967040705,0.20300000000000074,0.0697930572728751,0.12100000000000088,0.9190071730815705
1.212999999999978,0.024591399919524637,0.5230000000000012,0.019782712967040483,0.2040000000000013,0.06979305727287533,0.122000000000001,0.9190071730815705
1.213999999999978,0.024591399919524637,0.5240000000000011,0.019782712967040483,0.20500000000000118,0.06979305727287533,0.12300000000000111,0.9190071730815705
1.2149999999999774,0.024591399919524415,0.525000000000001,0.019782712967040483,0.20600000000000107,0.0697930572728751,0.124000000000001,0.9190071730815705
1.2159999999999778,0.02459139991952486,0.5260000000000011,0.019782712967040705,0.20700000000000096,0.0697930572728751,0.1250000000000009,0.9190071730815705
1.2169999999999777,0.024591399919524415,0.5270000000000012,0.01978271296704026,0.2080000000000013,0.06979305727287533,0.126000000000001,0.9190071730815705
1.217999999999978,0.02651487470051861,0.5280000000000011,0.02074445035753736,0.20900000000000096,0.06979305727287533,0.1270000000000009,0.9190071730815705
1.2189999999999779,0.026514874700518165,0.5290000000000012,0.02074445035753736,0.21000000000000107,0.076525219006353,0.128000000000001,0.9190071730815705
1.2199999999999773,0.026514874700518387,0.5300000000000014,0.02074445035753736,0.21100000000000096,0.076525219006353,0.1290000000000009,0.9190071730815705
1.2209999999999777,0.026514874700518387,0.5310000000000012,0.02074445035753736,0.21200000000000108,0.07652521900635323,0.130000000000001,0.9190071730815705
1.221999999999977,0.026514874700518387,0.5320000000000014,0.02074445035753736,0.21300000000000097,0.07652521900635323,0.1310000000000009,0.9190071730815703
1.222999999999977,0.026514874700518165,0.5330000000000015,0.02074445035753736,0.21400000000000108,0.076525219006353,0.132000000000001,0.9190071730815705
1.2239999999999773,0.02651487470051861,0.5340000000000016,0.02074445035753736,0.21500000000000097,0.07652521900635323,0.1330000000000009,0.9190071730815703
1.2249999999999768,0.026514874700518165,0.5350000000000013,0.02074445035753736,0.21600000000000086,0.07652521900635323,0.13400000000000123,0.9190071730815705
1.263999999999972,0.03517051121498982,0.5900000000000014,0.036132248605486694,0.21700000000000097,0.076525219006353,0.1350000000000009,0.9190071730815703
1.264999999999972,0.0351705112149896,0.5910000000000013,0.036132248605486916,0.21800000000000108,0.08325738073983069,0.136000000000001,0.9209306478625641
1.2659999999999718,0.03517051121498982,0.592000000000001,0.036132248605486916,0.2190000000000012,0.08325738073983091,0.13700000000000112,0.9209306478625641
1.2669999999999717,0.03517051121498982,0.5930000000000013,0.036132248605486694,0.22000000000000108,0.08325738073983113,0.138000000000001,0.9209306478625641
1.2679999999999716,0.03517051121498982,0.5940000000000014,0.036132248605486694,0.22100000000000097,0.08325738073983091,0.1390000000000009,0.9209306478625641
1.2689999999999715,0.03517051121498982,0.5950000000000013,0.036132248605486916,0.22200000000000109,0.08325738073983091,0.140000000000001,0.9209306478625641
1.2699999999999714,0.03517051121498982,0.596000000000001,0.036132248605486694,0.22300000000000098,0.08325738073983113,0.14100000000000112,0.9209306478625641
1.2709999999999717,0.03517051121499004,0.5970000000000013,0.036132248605486694,0.2240000000000011,0.08325738073983091,0.14200000000000101,0.9209306478625641
1.2719999999999716,0.03517051121499004,0.5980000000000014,0.036132248605486916,0.22500000000000098,0.08325738073983091,0.1430000000000009,0.9218923852530609
1.2729999999999715,0.03517051121499004,0.5990000000000011,0.036132248605486694,0.2260000000000011,0.08806606769231506,0.14400000000000102,0.9218923852530609
1.2739999999999718,0.03517051121499004,0.600000000000001,0.036132248605486694,0.22700000000000076,0.08806606769231529,0.14500000000000068,0.9218923852530609
1.2749999999999713,0.03517051121499004,0.6010000000000013,0.036132248605486916,0.22800000000000087,0.08806606769231529,0.14600000000000102,0.9218923852530609
1.2759999999999712,0.03517051121499004,0.6020000000000014,0.036132248605486694,0.22900000000000098,0.08806606769231506,0.14700000000000113,0.9218923852530609
1.276999999999971,0.03517051121499004,0.6030000000000013,0.036132248605486694,0.2300000000000011,0.08806606769231529,0.14800000000000124,0.9218923852530609
1.277999999999971,0.03517051121499004,0.6040000000000012,0.036132248605486916,0.23100000000000098,0.08806606769231529,0.1490000000000009,0.9218923852530609
1.2789999999999708,0.03517051121499004,0.6050000000000013,0.03517051121499004,0.2320000000000011,0.08806606769231529,0.15000000000000124,0.9218923852530609
1.2949999999999695,0.029400086872009012,0.6060000000000014,0.03517051121498982,0.23300000000000098,0.09095127986380547,0.15100000000000113,0.9218923852530609
1.295999999999969,0.02940008687200879,0.6070000000000013,0.03517051121499004,0.2340000000000011,0.09095127986380547,0.15200000000000102,0.9218923852530609
1.2969999999999693,0.029400086872009012,0.6080000000000014,0.03517051121499004,0.23500000000000099,0.09095127986380569,0.1530000000000009,0.9218923852530609
1.2979999999999692,0.029400086872009012,0.6090000000000015,0.03517051121498982,0.2360000000000011,0.09095127986380547,0.15400000000000125,0.9218923852530609
1.2989999999999686,0.02940008687200879,0.6100000000000014,0.03517051121499004,0.23700000000000077,0.09095127986380547,0.15500000000000114,0.9218923852530609
1.299999999999969,0.029400086872009012,0.6110000000000013,0.03517051121499004,0.2380000000000011,0.09095127986380569,0.15600000000000103,0.9218923852530609
1.3009999999999688,0.029400086872009012,0.6120000000000014,0.03517051121498982,0.239000000000001,0.09095127986380569,0.15700000000000092,0.9218923852530609
1.3019999999999687,0.02940008687200879,0.660000000000001,0.023629662529027984,0.2400000000000011,0.09095127986380547,0.15800000000000125,0.9218923852530609
1.3029999999999682,0.027476612091015262,0.6610000000000014,0.023629662529027984,0.24100000000000077,0.09383649203529609,0.15900000000000092,0.9199689104720672
1.303999999999968,0.027476612091015262,0.6620000000000015,0.023629662529027762,0.2420000000000011,0.09383649203529609,0.16000000000000103,0.9199689104720674
1.304999999999968,0.027476612091015484,0.6630000000000011,0.023629662529027762,0.243000000000001,0.09383649203529631,0.16100000000000092,0.9199689104720672
1.3059999999999679,0.027476612091015484,0.664000000000001,0.023629662529027762,0.2440000000000011,0.09383649203529609,0.16200000000000103,0.9199689104720674
1.3069999999999677,0.027476612091015262,0.6650000000000014,0.023629662529027984,0.24500000000000077,0.09383649203529609,0.16300000000000092,0.9199689104720672
1.3079999999999676,0.027476612091015262,0.6660000000000015,0.02362966252902754,0.2460000000000011,0.09383649203529609,0.16400000000000103,0.9199689104720674
1.3089999999999675,0.027476612091015484,0.6670000000000011,0.025553137310021512,0.247000000000001,0.09383649203529609,0.16500000000000092,0.9199689104720672
1.3099999999999674,0.027476612091015262,0.6680000000000013,0.02555313731002129,0.2480000000000009,0.09383649203529609,0.16600000000000104,0.9199689104720674
1.3109999999999673,0.02651487470051861,0.6690000000000014,0.025553137310021512,0.24900000000000078,0.09383649203529609,0.16700000000000093,0.915160223519583
1.3119999999999672,0.02651487470051861,0.6700000000000013,0.02555313731002129,0.2500000000000011,0.09383649203529609,0.16800000000000126,0.9151602235195833
1.312999999999967,0.02651487470051861,0.6710000000000014,0.025553137310021512,0.251000000000001,0.09383649203529609,0.16900000000000115,0.915160223519583
1.313999999999967,0.026514874700518387,0.6720000000000015,0.02555313731002129,0.2520000000000011,0.09383649203529609,0.17000000000000104,0.9151602235195833
1.3149999999999669,0.02651487470051861,0.6730000000000016,0.025553137310021512,0.253000000000001,0.09383649203529609,0.17100000000000093,0.915160223519583
1.3159999999999668,0.02651487470051861,0.6740000000000015,0.02555313731002129,0.25400000000000134,0.09383649203529609,0.17200000000000126,0.9151602235195833
1.3169999999999666,0.026514874700518387,0.6750000000000016,0.02940008687200879,0.255000000000001,0.09383649203529609,0.17300000000000115,0.915160223519583
1.3179999999999665,0.02651487470051861,0.6760000000000013,0.02940008687200857,0.2560000000000011,0.09383649203529609,0.17400000000000082,0.9093897991766022
1.3189999999999664,0.024591399919524637,0.6770000000000014,0.02940008687200879,0.257000000000001,0.09383649203529609,0.17500000000000093,0.9093897991766022
1.3199999999999659,0.02459139991952486,0.6780000000000017,0.02940008687200857,0.25800000000000134,0.09383649203529609,0.17600000000000104,0.9093897991766022
1.3209999999999658,0.02459139991952486,0.6790000000000014,0.02940008687200879,0.259000000000001,0.09383649203529587,0.1770000000000007,0.9093897991766022
1.321999999999966,0.024591399919524637,0.6800000000000015,0.02940008687200879,0.2600000000000011,0.09383649203529609,0.17800000000000082,0.9093897991766022
1.3229999999999655,0.02459139991952486,0.6810000000000018,0.02940008687200879,0.261000000000001,0.09383649203529609,0.17900000000000094,0.9093897991766022
1.3239999999999654,0.02459139991952486,0.6820000000000019,0.02940008687200857,0.2620000000000011,0.09383649203529609,0.18000000000000105,0.9093897991766022
1.3249999999999653,0.024591399919524637,0.6830000000000014,0.03420877382449272,0.263000000000001,0.09383649203529609,0.18100000000000072,0.9093897991766022
1.3569999999999622,0.023629662529027762,0.6840000000000013,0.03420877382449272,0.2640000000000011,0.0967217042067865,0.18200000000000105,0.9045811122241181
1.3579999999999621,0.023629662529027762,0.6850000000000016,0.034208773824492944,0.265000000000001,0.09672170420678672,0.18300000000000094,0.9045811122241181
1.358999999999962,0.023629662529027984,0.6860000000000017,0.0342087738244925,0.2660000000000011,0.09672170420678672,0.18400000000000105,0.9045811122241181
1.359999999999962,0.02362966252902754,0.6870000000000014,0.034208773824492944,0.267000000000001,0.0967217042067865,0.18500000000000094,0.9045811122241181
1.3609999999999618,0.023629662529027984,0.6880000000000017,0.03420877382449272,0.2680000000000011,0.09672170420678672,0.18600000000000105,0.9045811122241181
1.3619999999999617,0.023629662529027762,0.6890000000000018,0.03420877382449272,0.2690000000000008,0.09672170420678672,0.18700000000000094,0.9045811122241181
1.3629999999999616,0.023629662529027984,0.6900000000000015,0.03420877382449272,0.27000000000000113,0.0967217042067865,0.18800000000000106,0.9045811122241181
